playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SLG
ortizda01,3000,1,BOS,AL,2111,7575,1267,2159,547,18,466,1533,15,8,1162,1569,178,36,2,76,198,0.285016502,0.546534653
konerpa01,3000,1,CHA,AL,2349,8393,1162,2340,410,8,439,1412,9,4,921,1391,80,104,1,86,282,0.278803765,0.486476826
ramirar01,3000,1,PIT,NL,2057,7661,1055,2186,464,23,369,1342,28,18,602,1170,55,122,3,82,210,0.285341339,0.49641039
beltrad01,3000,1,TEX,AL,2424,9145,1256,2604,528,31,395,1384,117,41,686,1453,98,78,14,78,231,0.284745763,0.478840897
gonzaal02,3000,1,ATL,NL,1609,5776,667,1418,332,31,157,690,30,22,300,1168,48,79,50,43,138,0.245498615,0.395256233
chenbr01,3000,1,PHI,NL,266,121,5,16,1,0,0,3,0,0,2,58,0,0,18,0,1,0.132231405,0.140495868
chaveer01,3000,1,OAK,AL,1615,5518,816,1477,318,24,260,902,50,17,639,1079,77,15,0,55,132,0.267669445,0.475353389
pierzaj01,3000,1,CHA,AL,1865,6636,754,1867,368,23,177,837,14,21,283,829,65,119,28,52,209,0.281344183,0.423749247
beltrca01,3000,1,KCA,AL,2173,8271,1392,2322,469,77,373,1376,311,49,971,1507,95,44,18,94,163,0.280739935,0.491355338
nathajo01,3000,1,SFN,NL,39,60,4,10,3,0,2,4,0,0,3,15,0,0,9,1,1,0.166666667,0.316666667
farnsky01,3000,1,CHN,NL,149,51,3,4,1,0,0,2,0,0,2,18,0,1,8,0,0,0.078431373,0.098039216
hudsoti01,3000,1,ATL,NL,465,575,32,91,17,1,3,41,0,0,25,179,0,2,64,2,12,0.15826087,0.206956522
wolfra02,3000,1,MIL,NL,392,694,62,128,33,0,5,58,2,1,32,231,0,2,79,8,13,0.18443804,0.253602305
mcdonjo03,3000,1,TOR,AL,1100,2434,276,568,105,14,28,210,34,19,118,379,5,23,57,18,48,0.233360723,0.32251438
burneaj01,3000,1,FLO,NL,377,450,19,51,8,3,3,14,0,0,20,220,0,2,48,0,8,0.113333333,0.164444444
carlybu01,3000,1,ATL,NL,118,57,6,10,0,0,0,4,0,0,3,17,0,0,7,0,2,0.175438596,0.175438596
molinjo01,3000,1,TBA,AL,947,2546,240,592,117,3,39,223,20,7,154,576,3,26,54,15,78,0.232521603,0.326787117
soriaal01,3000,1,NYA,AL,1975,7750,1152,2095,481,31,412,1159,289,84,496,1803,68,86,9,54,123,0.270322581,0.499870968
furcara01,3000,1,ATL,NL,1614,6477,1063,1817,311,69,113,587,314,94,643,910,24,22,55,39,84,0.28053111,0.402192373
pennybr01,3000,1,FLO,NL,351,529,27,83,17,2,3,34,0,0,3,173,0,3,43,0,4,0.156899811,0.213610586
downssc01,3000,1,CHN,NL,31,43,3,3,0,0,0,1,0,0,3,17,0,0,10,0,0,0.069767442,0.069767442
grillja01,3000,1,FLO,NL,108,15,1,3,0,0,1,3,0,0,0,3,0,0,3,0,1,0.2,0.4
arroybr01,3000,1,CIN,NL,380,602,35,77,16,0,6,29,1,0,14,265,0,1,82,3,8,0.127906977,0.184385382
choatra01,3000,1,NYA,AL,37,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
buehrma01,3000,1,MIA,NL,426,118,4,8,2,0,1,3,0,0,1,55,0,0,12,0,1,0.06779661,0.110169492
vogelry01,3000,1,SFN,NL,231,256,20,37,8,0,0,9,0,0,14,107,0,4,31,1,4,0.14453125,0.17578125
rolliji01,3000,1,PHI,NL,2090,8628,1325,2306,479,111,216,887,453,95,753,1145,52,38,41,51,122,0.267269356,0.42362077
nadyxa01,3000,1,PIT,NL,960,2968,364,796,159,7,104,410,19,8,189,626,15,58,7,18,95,0.26819407,0.431603774
pujolal01,3000,1,LAA,AL,2117,7943,1514,2519,561,16,520,1603,98,38,1115,906,286,92,1,90,297,0.317134584,0.58819086
suzukic01,3000,1,SEA,AL,2204,8964,1303,2844,336,85,112,717,487,109,565,944,178,51,41,42,78,0.317269076,0.411200357
beimejo01,3000,1,PIT,NL,200,42,3,10,1,0,0,1,0,0,2,16,0,0,6,0,0,0.238095238,0.261904762
uribeju01,3000,1,COL,NL,1634,5563,665,1428,297,43,178,748,46,39,339,1095,21,41,63,53,136,0.256696027,0.421535143
sabatcc01,3000,2,MIL,NL,424,111,7,25,3,0,3,15,0,0,1,30,0,0,3,0,6,0.225225225,0.333333333
dickera01,3000,1,NYN,NL,195,201,13,35,3,0,0,11,0,0,4,35,0,1,26,0,5,0.174129353,0.189054726
chaveen01,3000,1,MON,NL,1151,3149,385,849,140,34,30,266,106,42,180,356,12,2,86,19,61,0.2696094,0.364242617
roberbr01,3000,1,BAL,AL,1418,5531,850,1527,367,39,97,542,285,73,609,844,26,13,48,49,82,0.276080275,0.409148436
lohseky01,3000,1,SLN,NL,407,470,20,69,8,0,0,30,0,1,9,153,0,4,72,3,4,0.146808511,0.163829787
dunnad01,3000,1,CIN,NL,2001,6883,1097,1631,334,10,462,1168,63,25,1317,2379,122,86,2,40,100,0.236960628,0.489757373
balfogr01,3000,1,OAK,AL,75,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
benoijo01,3000,1,TEX,AL,53,8,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
beckejo02,3000,1,FLO,NL,314,289,19,41,12,0,3,18,0,0,12,110,0,0,33,1,4,0.141868512,0.214532872
penaca01,3000,1,TBA,AL,1493,4949,745,1146,231,26,286,818,29,22,817,1577,51,75,6,45,71,0.231561932,0.462113558
puntoni01,3000,1,MIN,AL,1163,3253,421,798,141,27,19,263,104,36,386,651,9,3,63,29,63,0.24531202,0.322778973
overbly01,3000,1,TOR,AL,1587,5102,645,1355,356,12,151,675,19,7,638,1108,57,18,3,35,149,0.265582125,0.428851431
cuddymi01,3000,1,MIN,AL,1419,5109,765,1424,315,41,187,753,73,22,503,1013,36,45,4,33,170,0.278723821,0.466236054
lewisco01,3000,1,TEX,AL,109,24,1,7,1,0,0,5,0,0,0,8,0,0,1,0,0,0.291666667,0.333333333
affelje01,3000,1,KCA,AL,324,13,0,3,0,0,0,2,0,0,2,4,0,0,0,0,0,0.230769231,0.230769231
ellisma01,3000,1,OAK,AL,1435,5117,690,1343,257,25,105,550,82,29,438,801,20,75,59,39,89,0.262458472,0.384014071
bedarer01,3000,1,PIT,NL,175,60,2,9,1,0,0,1,0,0,2,22,0,0,8,0,0,0.15,0.166666667
soriara01,3000,1,SEA,AL,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
laneja01,3000,1,HOU,NL,500,1211,165,292,64,7,61,189,10,6,123,258,2,13,4,15,22,0.241123039,0.456647399
santira01,3000,1,DET,AL,920,2436,295,592,85,18,30,214,30,15,203,420,2,55,84,16,38,0.243021346,0.329638752
haranaa01,3000,1,CIN,NL,352,621,12,57,7,0,1,21,0,0,4,275,0,2,60,1,9,0.09178744,0.107890499
ludwiry01,3000,1,SLN,NL,1065,3549,454,923,201,8,154,587,17,20,339,888,16,45,10,30,64,0.26007326,0.451394759
perezol01,3000,1,PIT,NL,208,341,13,54,1,0,0,15,3,1,14,116,0,0,39,2,2,0.158357771,0.161290323
peavyja01,3000,1,SDN,NL,320,456,41,75,15,1,2,27,0,2,19,136,0,3,46,2,6,0.164473684,0.214912281
lackejo01,3000,2,SLN,NL,317,58,3,6,2,0,0,2,0,0,0,19,0,0,7,0,0,0.103448276,0.137931034
rossda01,3000,1,CIN,NL,744,1955,224,455,101,5,95,273,2,4,237,620,17,17,26,21,45,0.232736573,0.435294118
crawfca02,3000,1,TBA,AL,1617,6393,971,1868,298,120,132,744,470,106,363,1015,23,46,34,47,73,0.292194588,0.438291882
nievewi01,3000,1,WAS,NL,421,1151,87,280,54,2,9,110,3,2,60,224,11,6,16,13,39,0.243266725,0.317115552
scutama01,3000,1,BOS,AL,1391,4887,683,1355,269,21,77,509,55,22,474,570,7,22,58,45,117,0.277266216,0.388172703
crispco01,3000,1,CLE,AL,1420,5358,812,1447,275,53,117,578,297,74,502,762,16,5,76,49,82,0.270063457,0.406681598
figgich01,3000,1,LAA,AL,1282,4701,708,1298,188,58,35,403,341,119,540,832,6,10,69,40,73,0.276111466,0.363114231
werthja01,3000,1,PHI,NL,1282,4376,713,1207,246,20,186,659,123,18,620,1158,31,56,4,37,70,0.275822669,0.46869287
bloomwi01,3000,1,KCA,AL,1020,2822,396,767,109,23,18,221,132,50,187,481,7,15,25,15,47,0.271793055,0.345854004
infanom01,3000,1,FLO,NL,1344,4697,554,1298,228,45,80,487,78,31,278,684,11,14,60,45,81,0.276346604,0.395145838
byrdma01,3000,1,PHI,NL,1404,4958,671,1378,280,34,131,618,54,30,342,1051,27,89,17,44,104,0.277934651,0.427390077
martivi01,3000,1,DET,AL,1459,5445,740,1668,344,3,189,927,7,7,581,637,96,35,0,67,193,0.306336088,0.474747475
phillbr01,3000,1,CIN,NL,1460,5645,777,1530,281,31,174,755,161,65,350,876,29,72,34,52,172,0.271036315,0.424269265
leecl02,3000,1,PHI,NL,311,291,18,51,7,1,2,19,2,2,5,110,0,0,24,1,3,0.175257732,0.226804124
olivomi01,3000,1,SEA,AL,1124,3765,435,905,177,26,145,490,53,34,158,1060,19,29,17,24,77,0.240371846,0.416733068
rodrifr03,3000,1,NYN,NL,73,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5
teixema01,3000,1,TEX,AL,1635,6157,999,1683,370,18,363,1175,22,7,812,1251,84,103,0,57,144,0.273347409,0.516160468
lopezja02,3000,1,COL,NL,259,10,1,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0.1,0.1
victosh01,3000,1,PHI,NL,1228,4452,712,1233,227,68,107,482,224,46,365,594,11,76,49,18,56,0.276954178,0.430592992
utleych01,3000,1,PHI,NL,1478,5499,926,1569,334,48,228,886,139,18,603,923,55,169,4,60,80,0.285324604,0.487906892
johnsre02,3000,1,TOR,AL,1303,3608,518,1009,214,23,65,405,41,29,181,722,11,133,25,21,77,0.279656319,0.405764967
willije02,3000,1,SFN,NL,154,134,4,16,3,0,0,4,0,1,1,59,0,1,23,0,0,0.119402985,0.141791045
lairdge01,3000,1,DET,AL,798,2450,314,597,137,9,38,238,21,11,193,494,8,32,35,22,58,0.243673469,0.353469388
capuach01,3000,1,MIL,NL,243,370,16,46,10,0,1,20,0,0,9,176,0,1,38,2,3,0.124324324,0.159459459
morneju01,3000,1,MIN,AL,1438,5328,737,1498,325,19,238,945,5,10,548,911,89,44,0,72,131,0.281156156,0.483295796
reyesjo01,3000,1,NYN,NL,1446,6087,973,1772,312,115,111,568,455,111,468,685,53,9,35,31,65,0.291112206,0.43486118
peraljh01,3000,1,CLE,AL,1540,5677,737,1516,333,22,177,773,16,23,532,1270,18,32,13,54,170,0.267042452,0.426986084
cabremi01,3000,1,DET,AL,1819,6829,1165,2186,464,15,390,1369,37,19,859,1318,190,50,5,68,234,0.320105433,0.563772148
harenda01,3000,1,ARI,NL,354,365,27,77,25,0,2,34,0,0,12,105,0,2,31,3,6,0.210958904,0.295890411
rossco01,3000,1,FLO,NL,1064,3431,446,902,211,13,132,505,33,13,279,794,18,40,4,27,77,0.262897115,0.447391431
correke01,3000,1,SDN,NL,358,294,12,35,6,0,0,13,0,2,11,124,0,0,44,0,1,0.119047619,0.139455782
greggke01,3000,1,LAA,AL,106,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
dejesda01,3000,1,KCA,AL,1360,4932,713,1367,279,63,94,543,63,60,489,786,20,102,43,33,98,0.277169505,0.416463909
quinthu01,3000,1,HOU,NL,471,1346,95,315,61,2,20,127,1,3,47,294,9,15,11,4,47,0.234026746,0.326894502
barmecl01,3000,1,COL,NL,1088,3598,410,884,194,16,86,399,43,29,206,679,30,56,57,26,54,0.245692051,0.380211228
hillko01,3000,1,CHN,NL,341,951,83,197,44,4,8,77,3,1,77,274,13,2,12,7,23,0.207150368,0.287066246
belisma01,3000,1,CIN,NL,519,84,2,7,3,0,0,3,1,0,3,46,0,1,18,0,2,0.083333333,0.119047619
jacksed01,3000,1,WAS,NL,267,247,19,42,3,0,2,11,0,1,11,100,0,0,22,1,0,0.170040486,0.206477733
gomesjo01,3000,1,CIN,NL,1108,3231,466,787,148,14,155,500,49,23,386,1007,18,80,2,48,46,0.24357784,0.441968431
weeksri01,3000,1,MIL,NL,1142,4056,684,1009,203,32,148,430,126,32,492,1102,13,125,9,18,66,0.248767258,0.424063116
bautijo02,3000,1,TOR,AL,1250,4173,702,1076,214,13,246,679,50,22,684,904,50,58,23,38,112,0.257848071,0.492211838
mauerjo01,3000,1,MIN,AL,1298,4833,748,1540,309,22,109,689,46,16,676,660,115,18,4,47,149,0.318642665,0.459342024
larocad01,3000,1,WAS,NL,1478,5164,711,1363,319,13,243,838,13,11,600,1274,67,20,5,56,118,0.26394268,0.471920991
hollima01,3000,1,COL,NL,1590,5972,1032,1837,412,30,271,1056,105,36,670,1110,51,107,1,36,188,0.307602143,0.52277294
blancan01,3000,1,TEX,AL,260,638,69,164,32,5,4,50,1,9,35,83,5,7,23,4,14,0.257053292,0.34169279
gonzaad01,3000,1,SDN,NL,1492,5600,823,1635,351,12,262,966,6,3,634,1100,135,34,4,58,158,0.291964286,0.499285714
hairssc01,3000,1,NYN,NL,923,2431,300,589,133,17,106,313,36,11,175,577,5,21,10,23,41,0.242287125,0.441793501
adamsmi03,3000,1,SDN,NL,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
greinza01,3000,1,LAN,NL,269,223,20,49,14,0,4,11,3,0,15,43,0,1,23,1,3,0.219730942,0.33632287
germaju01,3000,1,SDN,NL,60,67,4,10,2,0,0,3,0,0,4,31,0,0,17,0,0,0.149253731,0.179104478
hartco01,3000,1,MIL,NL,1012,3674,546,997,220,33,160,529,85,40,285,833,15,51,15,31,85,0.271366358,0.479858465
riosal01,3000,1,TOR,AL,1586,6034,845,1680,352,61,165,762,244,77,385,1050,24,40,2,55,183,0.278422274,0.439012264
burnese01,3000,1,PIT,NL,140,27,2,2,1,0,0,0,0,0,3,8,0,0,2,0,0,0.074074074,0.111111111
molinya01,3000,1,SLN,NL,1328,4569,451,1297,247,3,96,584,41,27,356,462,41,42,40,39,173,0.283869556,0.402276209
guerrma02,3000,1,LAN,NL,34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
buckjo01,3000,1,FLO,NL,1090,3612,389,844,172,9,134,491,6,12,307,959,23,51,13,26,86,0.233665559,0.397563677
willijo03,3000,1,FLO,NL,1147,3912,564,988,216,15,195,632,35,9,553,1036,22,112,2,36,87,0.252556237,0.46497955
sizemgr01,3000,1,CLE,AL,1004,3874,636,1029,235,47,144,485,140,44,463,892,34,65,8,18,46,0.265616933,0.462054724
wrighda03,3000,1,NYN,NL,1508,5707,907,1702,375,26,230,939,191,62,713,1201,73,45,0,65,148,0.298230244,0.493954792
quallch01,3000,1,ARI,NL,128,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
atchisc01,3000,1,SFN,NL,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uptonbj01,3000,1,TBA,AL,1233,4478,636,1090,235,25,139,508,264,81,531,1344,20,22,19,38,91,0.243412238,0.400178651
bartlja01,3000,1,SDN,NL,892,3141,435,849,156,26,31,286,123,37,275,526,8,48,31,26,61,0.270296084,0.366125438
garcija01,3000,1,SFN,NL,127,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.25,0.25
delarjo01,3000,1,COL,NL,205,292,16,38,4,0,0,18,0,0,4,128,0,0,26,1,2,0.130136986,0.143835616
kazmisc01,3000,1,LAA,AL,174,21,0,2,0,0,0,1,0,0,0,8,0,0,1,0,1,0.095238095,0.095238095
youngch03,3000,1,SDN,NL,182,202,10,29,6,1,1,14,0,0,10,81,0,1,27,1,4,0.143564356,0.198019802
bellhe01,3000,1,NYN,NL,109,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
francje01,3000,1,COL,NL,240,303,18,35,7,0,0,16,0,0,25,102,0,1,53,4,6,0.115511551,0.138613861
izturma01,3000,1,LAA,AL,909,3013,406,810,159,17,39,334,93,33,267,355,11,24,22,24,61,0.268835048,0.371722536
guthrje01,3000,1,COL,NL,255,56,3,5,2,0,0,1,0,0,1,27,0,1,5,0,1,0.089285714,0.125
kubelja01,3000,1,MIN,AL,1036,3480,442,913,187,19,140,564,12,7,355,834,34,11,3,34,89,0.262356322,0.447701149
howarry01,3000,1,PHI,NL,1331,4909,760,1303,238,20,334,1058,12,4,655,1591,150,53,0,49,98,0.265430841,0.526176411
swishni01,3000,1,NYA,AL,1451,5150,791,1295,298,11,239,778,13,15,782,1319,41,53,13,50,122,0.251456311,0.452815534
floydga01,3000,1,PHI,NL,162,73,0,5,0,0,0,0,0,0,2,42,0,0,2,0,0,0.068493151,0.068493151
quirogu01,3000,1,BAL,AL,148,346,24,69,18,0,3,34,1,0,22,85,1,5,4,2,8,0.199421965,0.277456647
navardi01,3000,1,TOR,AL,854,2732,279,697,122,4,66,312,13,10,225,418,19,17,29,22,75,0.255124451,0.375183016
dobbsgr01,3000,1,FLO,NL,959,2097,204,548,106,9,46,274,14,6,132,402,24,13,4,26,44,0.261325703,0.386266094
raburry01,3000,1,DET,AL,727,2011,281,508,120,8,74,293,16,9,155,534,7,20,9,13,46,0.252610641,0.430631527
grandcu01,3000,1,DET,AL,1342,5002,853,1285,226,82,237,672,130,36,593,1308,17,40,29,34,40,0.256897241,0.477009196
murphdo01,3000,1,CHN,NL,335,838,102,178,46,4,33,119,7,4,64,264,3,16,5,8,15,0.212410501,0.394988067
leagubr01,3000,1,LAN,NL,63,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
riverre01,3000,1,SDN,NL,224,615,51,140,31,2,15,66,1,0,41,165,4,5,7,5,11,0.227642276,0.357723577
hardyjj01,3000,1,BAL,AL,1259,4735,606,1234,235,13,167,579,8,8,353,756,23,14,36,28,124,0.26061246,0.421541711
bakerje03,3000,1,COL,NL,707,1721,233,459,105,15,51,227,14,1,131,447,6,9,1,16,55,0.266705404,0.434049971
streehu01,3000,1,COL,NL,106,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
choosh01,3000,1,CLE,AL,976,3577,555,1010,216,22,117,467,108,43,507,898,34,93,4,25,57,0.282359519,0.45317305
cedenro02,3000,1,CHN,NL,875,2565,265,629,116,20,40,239,39,25,146,567,22,15,54,12,66,0.245224172,0.352826511
canoro01,3000,1,NYA,AL,1531,5931,876,1836,412,30,218,904,48,31,411,757,85,60,10,44,190,0.309559939,0.49940988
bakersc02,3000,1,MIN,AL,181,29,1,3,1,0,0,0,0,0,0,12,0,0,5,0,0,0.103448276,0.137931034
nunezle01,3000,1,FLO,NL,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staufti01,3000,1,SDN,NL,184,140,7,21,3,0,0,12,0,0,4,63,0,1,17,1,1,0.15,0.171428571
santaer01,3000,1,ATL,NL,219,88,8,11,2,0,0,3,0,0,2,43,0,0,9,0,2,0.125,0.147727273
hillaa01,3000,1,TOR,AL,1284,4887,649,1321,291,21,145,611,63,31,360,721,19,51,19,38,117,0.270308983,0.42746061
mccarbr01,3000,1,ARI,NL,92,74,0,5,0,0,0,3,0,0,3,30,0,0,6,0,0,0.067567568,0.067567568
penabr01,3000,1,CIN,NL,521,1461,119,375,75,2,23,146,4,7,75,178,5,5,9,19,46,0.256673511,0.35797399
rodriwa01,3000,1,HOU,NL,263,445,23,59,10,0,0,21,0,0,10,130,0,0,53,1,4,0.13258427,0.15505618
peraljo01,3000,1,WAS,NL,39,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
johnsda06,3000,1,OAK,AL,430,1362,178,321,61,2,57,201,1,1,212,240,8,7,0,22,34,0.235682819,0.408957416
johnske05,3000,1,ARI,NL,1157,3929,569,983,205,40,131,469,81,35,468,999,15,26,28,19,56,0.250190888,0.422753881
morsemi01,3000,1,WAS,NL,704,2296,281,645,131,7,99,333,6,6,152,576,7,43,0,18,72,0.280923345,0.473432056
doumiry01,3000,1,MIN,AL,980,3093,350,818,191,7,104,413,12,6,232,621,28,53,3,26,89,0.264468154,0.431619787
martean01,3000,1,CLE,AL,308,854,86,186,45,6,21,99,1,6,67,180,1,4,8,7,17,0.217798595,0.358313817
schumsk01,3000,1,SLN,NL,1018,3008,393,846,149,13,27,263,24,15,257,425,12,14,19,15,66,0.28125,0.366356383
mccanbr01,3000,1,ATL,NL,1245,4358,521,1185,242,3,199,736,23,8,446,707,62,42,9,37,132,0.271913722,0.465810005
wilsocj01,3000,1,LAA,AL,166,23,3,2,0,1,0,0,0,0,3,9,0,0,4,0,0,0.086956522,0.173913043
howeljp01,3000,1,TBA,AL,92,10,1,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0.2,0.2
boyerbl01,3000,3,ARI,NL,160,7,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
fieldpr01,3000,1,DET,AL,1364,4882,755,1389,277,10,288,886,18,11,751,1004,149,106,0,51,125,0.284514543,0.522326915
hillri01,3000,1,CHN,NL,79,114,1,14,3,0,0,6,0,0,2,51,0,0,6,0,1,0.122807018,0.149122807
encared01,3000,1,TOR,AL,1207,4280,636,1135,246,8,229,704,51,11,498,768,38,67,0,32,110,0.265186916,0.486915888
mclouna01,3000,1,PIT,NL,1045,3257,521,803,191,19,101,333,133,24,366,639,23,59,36,19,41,0.246545901,0.409886399
dukeza01,3000,1,PIT,NL,295,317,17,57,7,0,2,23,0,0,12,117,0,0,43,2,2,0.179810726,0.220820189
verlaju01,3000,1,DET,AL,266,31,1,2,0,0,0,0,0,0,0,15,0,0,9,0,1,0.064516129,0.064516129
whiteel03,3000,1,SFN,NL,216,514,52,108,22,4,10,45,4,3,31,138,4,9,4,4,17,0.210116732,0.326848249
cabreme01,3000,1,KCA,AL,1211,4410,606,1262,236,35,88,520,92,34,350,581,33,19,40,38,103,0.2861678,0.415419501
francje02,3000,1,ATL,NL,1237,4627,559,1211,250,25,140,619,52,35,251,913,46,59,1,48,111,0.26172466,0.417333045
vargaja01,3000,1,FLO,NL,151,61,6,16,3,0,0,4,0,0,3,16,0,0,2,0,0,0.262295082,0.31147541
evelada01,3000,1,LAN,NL,46,21,0,1,0,0,0,0,0,0,2,13,0,0,3,0,1,0.047619048,0.047619048
breslcr01,3000,1,ARI,NL,40,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
broxtjo01,3000,1,LAN,NL,138,4,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,0
mcgowdu01,3000,1,TOR,AL,100,14,1,2,0,0,0,0,0,0,0,7,0,0,1,0,1,0.142857143,0.142857143
quintom01,3000,1,NYN,NL,402,1035,118,228,43,5,8,74,5,3,96,238,12,3,23,5,24,0.220289855,0.29468599
hernafe02,3000,1,SEA,AL,260,33,2,3,1,0,0,3,0,0,2,16,0,0,4,0,0,0.090909091,0.121212121
mathije01,3000,1,LAA,AL,634,1819,183,356,75,2,41,207,9,8,140,569,13,13,48,18,21,0.19571193,0.306761957
saundjo01,3000,1,ARI,NL,151,128,3,17,1,0,0,6,1,0,6,34,0,0,15,1,1,0.1328125,0.140625
cainma01,3000,1,SFN,NL,288,536,25,67,10,1,6,26,0,0,21,262,0,1,67,1,1,0.125,0.180970149
volqued01,3000,1,CIN,NL,172,271,15,23,2,0,1,8,0,0,7,138,0,0,43,0,1,0.084870849,0.103321033
maholpa01,3000,1,PIT,NL,273,478,20,52,4,0,2,18,0,0,24,252,0,0,35,0,9,0.108786611,0.129707113
feldmsc01,3000,1,CHN,NL,180,57,3,9,3,0,1,9,0,0,0,22,0,0,5,0,0,0.157894737,0.263157895
zimmery01,3000,1,WAS,NL,1198,4643,690,1326,295,18,184,710,36,14,477,904,40,19,1,42,148,0.285591213,0.475769976
liriafr01,3000,1,PIT,NL,191,109,1,10,0,0,0,3,0,0,8,41,0,0,12,0,4,0.091743119,0.091743119
denorch01,3000,1,SDN,NL,705,1950,271,530,92,16,38,178,56,19,172,352,7,8,11,13,48,0.271794872,0.393846154
wilsojo03,3000,1,SEA,AL,410,1057,100,239,51,7,10,79,14,4,54,232,1,23,11,4,24,0.226111637,0.315988647
wainwad01,3000,1,SLN,NL,300,510,35,103,25,1,6,39,0,2,19,164,0,0,41,2,6,0.201960784,0.290196078
cruzne02,3000,1,BAL,AL,963,3504,491,940,203,10,197,597,69,28,305,851,27,22,2,26,74,0.26826484,0.500570776
ramirha01,3000,1,FLO,NL,1223,4677,822,1403,303,30,191,654,261,83,506,875,50,52,11,26,83,0.299978619,0.500106906
gorzeto01,3000,1,PIT,NL,256,216,6,20,0,0,0,13,0,0,9,101,0,1,23,0,3,0.092592593,0.092592593
sotoge01,3000,1,CHN,NL,679,2214,272,549,133,4,92,322,3,4,280,579,17,15,4,18,68,0.24796748,0.436314363
kinslia01,3000,1,DET,AL,1227,4885,848,1333,289,27,173,631,187,46,491,647,9,62,32,47,114,0.272876151,0.449334698
markani01,3000,1,BAL,AL,1365,5331,749,1547,316,16,141,658,61,25,553,774,40,33,4,45,131,0.290189458,0.434815232
paganan01,3000,1,SFN,NL,862,3077,458,872,175,47,49,322,149,43,245,479,17,3,21,25,31,0.283392915,0.418589535
ugglada01,3000,1,FLO,NL,1279,4639,747,1127,234,16,233,690,26,20,607,1301,22,69,12,41,71,0.242940289,0.450959258
loneyja01,3000,1,TBA,AL,1239,4319,473,1233,235,20,95,603,36,17,358,581,53,14,7,34,135,0.285482751,0.415142394
nolasri01,3000,1,FLO,NL,256,371,19,51,12,0,1,26,0,0,21,173,0,1,62,0,6,0.137466307,0.177897574
marshse01,3000,1,CHN,NL,214,101,6,16,1,0,1,5,0,0,2,48,0,0,8,0,1,0.158415842,0.198019802
hammeja01,3000,1,COL,NL,173,202,9,24,3,0,1,9,0,0,5,88,0,0,31,0,3,0.118811881,0.148514851
ramirra02,3000,1,COL,NL,127,5,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0.4,0.4
carmofa01,3000,1,PHI,NL,183,67,1,4,0,0,0,2,0,0,0,35,0,0,11,0,0,0.059701493,0.059701493
ishiktr01,3000,1,SFN,NL,444,881,108,228,46,5,22,129,3,2,76,237,10,9,6,6,19,0.258796822,0.397275823
wilsobr01,3000,1,SFN,NL,169,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
pradoma01,3000,1,ATL,NL,981,3691,487,1075,230,22,78,426,36,25,270,441,8,18,23,34,119,0.291248984,0.428881062
kendrho01,3000,1,LAA,AL,1081,4117,534,1204,249,30,78,501,95,36,211,761,27,45,23,23,127,0.292445956,0.42433811
frandke01,3000,1,SFN,NL,506,1234,133,320,57,5,15,110,7,5,63,125,5,36,10,6,48,0.259319287,0.350081037
ethiean01,3000,1,LAN,NL,1275,4347,582,1238,281,27,145,629,27,25,470,847,64,54,2,41,92,0.284794111,0.461927766
napolmi01,3000,1,BOS,AL,985,3183,499,819,171,8,186,527,30,18,466,993,23,53,2,27,77,0.25730443,0.491360352
martiru01,3000,1,LAN,NL,1163,4000,550,1035,191,7,119,540,93,40,539,732,41,67,10,24,135,0.25875,0.39925
ruizca01,3000,1,PHI,NL,935,2929,347,795,194,6,63,367,20,8,334,385,59,65,23,20,85,0.271423694,0.406282008
hamelco01,3000,1,PHI,NL,282,568,36,99,14,2,1,28,1,3,17,240,0,3,58,2,5,0.174295775,0.211267606
petityu01,3000,1,ARI,NL,119,103,5,5,0,0,0,3,0,0,3,44,0,0,5,0,2,0.048543689,0.048543689
